
¿ì¸®³ª¶ó±âÈÄÆò³â°ª
[°Ë»öÁ¶°Ç]
°Ë»ö±¸ºÐ : ÀÏº°Æò³â°ª
, ÁöÁ¡¸í : ÀüÃ¼
, ±â°£ : 1971~2000³â
ÁöÁ¡¸í,ÀÏ½Ã,ÇØ¸é±â¾Ð(hPa),Æò±Õ±â¿Â(¡ÆC),ÃÖ°í±â¿Â(¡ÆC),ÃÖÀú±â¿Â(¡ÆC),Æò±ÕÇ³¼Ó(m/sec),°­¼ö·®(mm),½Àµµ(%),Àü¿î·®(1/10),¼ÒÇüÁõ¹ß·®(mm),ÀÏÁ¶½Ã°£(hr)
¼ÓÃÊ,07-19,    1007.5,      22.8,      25.7,      20.4,       2.2,       6.0,      84.0,       7.1,       3.6,       4.9
¼ÓÃÊ,07-20,    1007.9,      23.4,      26.4,      20.7,       2.2,       2.1,      84.1,       7.0,       4.0,       5.1
¼ÓÃÊ,07-21,    1007.5,      23.9,      26.9,      21.3,       2.1,       4.2,      82.8,       7.0,       4.0,       5.2
¼ÓÃÊ,07-22,    1007.0,      23.7,      27.2,      21.1,       2.4,       7.6,      85.2,       7.8,       3.0,       4.2
¼ÓÃÊ,07-23,    1006.6,      24.5,      27.8,      21.5,       2.5,       4.3,      80.5,       7.2,       4.3,       5.6
¼ÓÃÊ,07-24,    1006.3,      24.6,      27.9,      21.9,       2.7,       4.6,      80.0,       7.1,       3.9,       5.3
¼ÓÃÊ,07-25,    1006.8,      24.1,      27.0,      21.8,       2.6,      11.4,      83.6,       7.4,       3.3,       4.1
¼ÓÃÊ,07-26,    1007.4,      24.1,      27.2,      21.5,       2.4,      10.0,      83.8,       7.8,       3.2,       3.8
¼ÓÃÊ,07-27,    1007.9,      24.0,      26.6,      21.9,       2.6,      13.8,      85.5,       7.9,       3.5,       3.5
¼ÓÃÊ,07-28,    1008.0,      24.4,      27.5,      22.0,       2.3,       7.3,      84.0,       7.2,       4.3,       4.3
¼ÓÃÊ,07-29,    1006.8,      24.7,      27.3,      22.0,       2.2,       5.5,      82.8,       6.9,       4.3,       4.8
¼ÓÃÊ,07-30,    1005.8,      25.0,      28.2,      22.2,       2.4,       4.1,      81.6,       6.5,       4.7,       5.8
¼ÓÃÊ,07-31,    1006.6,      24.8,      27.9,      22.0,       2.4,       4.9,      82.8,       6.3,       4.7,       5.8
¼ÓÃÊ,08-01,    1007.3,      24.9,      27.9,      22.2,       2.2,      10.8,      82.2,       6.6,       5.0,       5.2
¼ÓÃÊ,08-02,    1007.4,      24.9,      28.0,      22.2,       2.5,      11.7,      82.0,       7.1,       4.6,       5.0
¼ÓÃÊ,08-03,    1007.2,      25.1,      28.2,      22.5,       2.5,       9.2,      81.1,       7.3,       4.2,       4.8
¼ÓÃÊ,08-04,    1006.7,      24.8,      28.2,      22.0,       2.3,       7.7,      81.9,       6.7,       4.4,       4.8
¼ÓÃÊ,08-05,    1006.9,      24.6,      27.9,      21.6,       2.4,       8.8,      80.6,       6.4,       4.7,       5.7
¼ÓÃÊ,08-06,    1006.7,      24.7,      28.0,      21.7,       2.4,       4.9,      80.7,       6.2,       4.6,       5.7
¼ÓÃÊ,08-07,    1007.1,      24.4,      27.7,      21.9,       2.2,      11.0,      83.4,       7.1,       4.5,       5.3
¼ÓÃÊ,08-08,    1007.6,      24.5,      27.7,      21.7,       2.1,       5.0,      83.2,       6.7,       4.7,       6.2
¼ÓÃÊ,08-09,    1007.9,      24.4,      27.5,      21.8,       2.1,       7.9,      84.1,       6.7,       4.5,       5.2
¼ÓÃÊ,08-10,    1007.6,      24.4,      27.0,      21.9,       2.7,      16.8,      83.0,       6.5,       4.5,       5.7
¼ÓÃÊ,08-11,    1007.3,      24.7,      28.0,      21.8,       2.4,       2.9,      80.3,       5.6,       5.4,       6.8
¼ÓÃÊ,08-12,    1008.0,      24.7,      27.8,      21.7,       2.2,       2.0,      80.7,       5.3,       5.3,       7.4
¼ÓÃÊ,08-13,    1007.9,      24.7,      27.7,      21.9,       2.4,      10.4,      81.8,       6.1,       4.4,       6.0
¼ÓÃÊ,08-14,    1008.3,      24.4,      27.1,      21.9,       2.1,       5.6,      84.1,       7.1,       3.6,       5.4
¼ÓÃÊ,08-15,    1008.5,      24.1,      27.1,      21.5,       2.5,      11.4,      84.0,       7.5,       3.5,       4.5
¼ÓÃÊ,08-16,    1008.9,      23.6,      26.1,      21.3,       2.4,       7.3,      86.1,       7.8,       3.0,       4.0
¼ÓÃÊ,08-17,    1008.7,      23.2,      25.9,      20.7,       2.4,      10.2,      86.7,       7.5,       2.9,       3.8
¼ÓÃÊ,08-18,    1009.4,      23.3,      26.0,      20.4,       2.6,      10.1,      84.4,       7.0,       3.6,       4.6
¼ÓÃÊ,08-19,    1009.4,      22.9,      25.7,      20.3,       2.2,      12.6,      85.7,       6.8,       3.5,       4.9
¼ÓÃÊ,08-20,    1008.5,      22.9,      25.8,      20.6,       2.2,      11.3,      86.3,       7.8,       2.9,       3.4
¼ÓÃÊ,08-21,    1007.3,      23.5,      26.5,      20.4,       2.7,      13.8,      82.1,       7.3,       3.6,       4.8
¼ÓÃÊ,08-22,    1008.2,      23.2,      26.4,      20.3,       2.7,       3.1,      81.5,       6.5,       3.8,       5.8
¼ÓÃÊ,08-23,    1009.3,      22.8,      25.7,      19.9,       2.8,      10.9,      81.5,       6.6,       3.7,       4.6
¼ÓÃÊ,08-24,    1010.3,      22.7,      25.5,      19.6,       2.7,      12.1,      81.2,       6.4,       3.4,       5.5
¼ÓÃÊ,08-25,    1010.6,      22.1,      24.8,      19.5,       2.4,      12.6,      85.6,       7.6,       3.2,       3.7
¼ÓÃÊ,08-26,    1010.6,      22.1,      24.9,      19.5,       2.3,       8.9,      85.4,       7.0,       3.4,       4.7
¼ÓÃÊ,08-27,    1009.6,      22.1,      24.9,      19.5,       2.6,      20.4,      85.2,       6.9,       2.8,       4.3
¼ÓÃÊ,08-28,    1009.1,      22.2,      25.3,      19.2,       2.5,      10.7,      81.9,       6.4,       3.4,       4.9
¼ÓÃÊ,08-29,    1009.5,      22.3,      25.6,      19.4,       2.3,       6.9,      81.4,       7.4,       3.0,       4.0
¼ÓÃÊ,08-30,    1009.7,      22.5,      25.6,      19.8,       2.1,       5.2,      82.5,       7.6,       2.9,       4.0
¼ÓÃÊ,08-31,    1010.1,      22.8,      25.8,      20.0,       2.5,      11.5,      82.0,       7.1,       2.9,       4.6
¼ÓÃÊ,09-01,    1010.7,      22.3,      25.0,      19.5,       2.5,      23.8,      82.1,       6.9,       2.5,       4.9
¼ÓÃÊ,09-02,    1010.2,      21.6,      24.7,      19.0,       2.4,      24.8,      85.2,       7.6,       2.0,       3.4
¼ÓÃÊ,09-03,    1010.1,      21.5,      24.8,      18.7,       2.8,       7.6,      83.4,       6.7,       2.9,       4.9
¼ÓÃÊ,09-04,    1010.9,      21.4,      24.7,      18.2,       2.4,       7.1,      80.3,       6.2,       3.0,       5.9
¼ÓÃÊ,09-05,    1010.9,      21.3,      24.4,      18.1,       2.2,       6.8,      81.8,       6.6,       3.4,       5.5
¼ÓÃÊ,09-06,    1011.3,      21.5,      24.5,      18.5,       2.5,       3.2,      82.1,       6.4,       2.6,       5.1
¼ÓÃÊ,09-07,    1012.2,      21.1,      24.2,      18.1,       2.2,       2.1,      82.1,       5.7,       3.4,       6.0
¼ÓÃÊ,09-08,    1012.5,      21.2,      24.4,      18.0,       2.5,       3.1,      81.3,       5.9,       3.2,       6.1
¼ÓÃÊ,09-09,    1012.0,      21.0,      24.3,      17.8,       2.4,       4.5,      81.3,       6.7,       2.7,       4.9
¼ÓÃÊ,09-10,    1011.9,      20.1,      23.2,      17.0,       2.5,       8.4,      82.1,       6.9,       2.6,       4.2
¼ÓÃÊ,09-11,    1011.0,      20.2,      23.4,      17.0,       2.8,      14.3,      78.0,       5.7,       3.5,       5.8
¼ÓÃÊ,09-12,    1012.5,      20.4,      23.8,      17.1,       2.7,       2.9,      75.6,       6.1,       3.8,       6.0
¼ÓÃÊ,09-13,    1013.9,      19.7,      23.2,      16.3,       2.5,       6.3,      78.8,       6.1,       3.4,       5.6
¼ÓÃÊ,09-14,    1013.7,      19.7,      23.2,      16.3,       2.7,       5.7,      80.5,       6.2,       3.1,       4.7
¼ÓÃÊ,09-15,    1014.4,      19.7,      23.0,      16.5,       3.0,       6.5,      77.4,       6.0,       3.7,       5.6
¼ÓÃÊ,09-16,    1014.5,      19.6,      22.8,      16.1,       3.1,       5.7,      77.4,       5.7,       3.5,       6.0
¼ÓÃÊ,09-17,    1013.4,      19.2,      22.5,      15.9,       2.5,       7.3,      76.8,       5.6,       3.4,       6.0
¼ÓÃÊ,09-18,    1012.9,      19.3,      23.0,      15.6,       2.4,       3.0,      76.0,       5.8,       3.3,       6.1
¼ÓÃÊ,09-19,    1013.5,      19.0,      22.8,      15.4,       2.4,       6.9,      77.3,       5.3,       3.0,       5.6
¼ÓÃÊ,09-20,    1014.5,      19.2,      23.2,      15.5,       2.8,       8.7,      74.8,       5.1,       4.0,       6.5
¼ÓÃÊ,09-21,    1015.9,      18.7,      22.4,      15.1,       2.8,       4.4,      72.7,       5.1,       3.7,       6.3
¼ÓÃÊ,09-22,    1016.9,      18.6,      22.6,      14.7,       2.7,       1.0,      74.3,       4.0,       3.8,       7.6
¼ÓÃÊ,09-23,    1016.3,      18.5,      22.2,      14.6,       2.4,       4.9,      75.9,       5.3,       3.4,       6.3
¼ÓÃÊ,09-24,    1014.6,      18.8,      22.5,      15.4,       2.6,      12.0,      76.1,       5.2,       3.2,       6.0
¼ÓÃÊ,09-25,    1014.3,      18.8,      22.4,      14.9,       3.0,       8.4,      73.8,       4.8,       3.9,       6.2
¼ÓÃÊ,09-26,    1015.4,      17.8,      21.8,      14.0,       2.9,       6.6,      71.7,       5.0,       3.5,       6.2
¼ÓÃÊ,09-27,    1016.1,      17.8,      21.5,      14.1,       3.2,       3.9,      71.5,       5.0,       4.2,       6.2
¼ÓÃÊ,09-28,    1016.4,      18.0,      21.6,      14.1,       2.9,       0.5,      70.5,       5.3,       3.8,       5.7
¼ÓÃÊ,09-29,    1015.7,      17.9,      22.1,      14.4,       2.8,       2.2,      69.8,       4.7,       3.6,       6.7
¼ÓÃÊ,09-30,    1016.1,      17.8,      21.7,      13.8,       2.6,       2.8,      72.7,       4.1,       3.8,       7.0
¼ÓÃÊ,10-01,    1016.3,      17.8,      21.5,      14.1,       3.0,       1.2,      74.9,       4.8,       3.6,       5.7
¼ÓÃÊ,10-02,    1016.0,      17.6,      21.4,      13.6,       2.4,       0.9,      73.4,       5.0,       3.4,       6.1
¼ÓÃÊ,10-03,    1015.5,      17.8,      21.7,      14.0,       2.6,       1.6,      70.4,       5.7,       3.4,       5.2
¼ÓÃÊ,10-04,    1016.0,      17.1,      21.1,      13.2,       3.0,       3.7,      70.2,       5.2,       3.6,       6.2
¼ÓÃÊ,10-05,    1017.2,      16.7,      20.7,      12.7,       3.1,       5.2,      67.6,       4.8,       3.3,       6.3
¼ÓÃÊ,10-06,    1017.0,      16.7,      20.8,      12.6,       2.7,       1.7,      67.8,       4.8,       3.2,       6.2
¼ÓÃÊ,10-07,    1017.0,      16.5,      20.3,      12.6,       2.8,       2.3,      68.8,       4.8,       3.2,       6.1
¼ÓÃÊ,10-08,    1017.7,      16.1,      20.2,      12.2,       2.8,       2.7,      72.3,       4.5,       3.4,       6.3
¼ÓÃÊ,10-09,    1018.5,      16.2,      20.1,      12.0,       2.8,       1.5,      71.5,       3.6,       3.5,       7.0
¼ÓÃÊ,10-10,    1018.6,      16.2,      20.3,      12.0,       2.7,       3.0,      71.1,       4.8,       3.1,       5.5
¼ÓÃÊ,10-11,    1018.4,      15.7,      19.9,      11.8,       2.9,       4.4,      72.5,       5.0,       3.2,       5.6
¼ÓÃÊ,10-12,    1018.5,      15.4,      19.5,      11.4,       3.0,      12.7,      69.0,       5.0,       3.0,       5.8
¼ÓÃÊ,10-13,    1018.1,      15.4,      19.3,      11.7,       2.8,       3.1,      68.2,       4.9,       3.0,       5.4
¼ÓÃÊ,10-14,    1018.5,      15.2,      19.2,      11.1,       2.6,       1.4,      68.5,       4.9,       3.4,       5.9
¼ÓÃÊ,10-15,    1018.1,      15.4,      19.8,      11.2,       2.8,       1.3,      66.9,       4.5,       3.4,       6.4
¼ÓÃÊ,10-16,    1018.0,      14.9,      19.0,      10.8,       2.8,       4.8,      65.0,       5.0,       3.1,       5.7
¼ÓÃÊ,10-17,    1017.7,      14.8,      18.7,      10.7,       2.8,       0.8,      64.8,       4.2,       2.9,       5.9
¼ÓÃÊ,10-18,    1018.3,      14.5,      18.6,      10.2,       2.7,       1.6,      65.2,       4.3,       3.0,       6.5
¼ÓÃÊ,10-19,    1018.7,      14.4,      18.2,      10.3,       3.1,       1.3,      65.8,       3.9,       3.0,       6.3
¼ÓÃÊ,10-20,    1018.9,      14.4,      18.7,      10.1,       3.1,       0.9,      62.9,       3.8,       3.5,       6.6
¼ÓÃÊ,10-21,    1019.1,      14.0,      18.4,       9.3,       3.1,       1.8,      61.9,       3.3,       3.5,       7.0
¼ÓÃÊ,10-22,    1019.0,      13.5,      18.2,       8.7,       3.3,       0.7,      59.6,       3.2,       4.1,       7.4
¼ÓÃÊ,10-23,    1019.2,      13.5,      17.9,       9.1,       3.1,       0.2,      62.0,       3.7,       3.4,       7.2
¼ÓÃÊ,10-24,    1018.6,      13.4,      17.5,       9.2,       3.1,       0.6,      61.6,       4.8,       3.0,       5.4
¼ÓÃÊ,10-25,    1018.7,      13.0,      17.3,       8.8,       2.9,       1.5,      62.3,       3.7,       3.1,       6.5
¼ÓÃÊ,10-26,    1020.1,      12.8,      17.1,       8.5,       3.3,       1.1,      60.9,       3.2,       3.4,       7.2
¼ÓÃÊ,10-27,    1020.2,      13.2,      17.6,       9.0,       3.4,       3.1,      60.4,       3.2,       3.3,       6.9
¼ÓÃÊ,10-28,    1018.2,      12.8,      17.0,       8.3,       2.9,       5.0,      63.3,       3.8,       3.3,       7.0
¼ÓÃÊ,10-29,    1017.4,      12.5,      16.6,       8.6,       3.0,       3.1,      59.1,       4.2,       2.8,       5.7
¼ÓÃÊ,10-30,    1017.7,      12.1,      16.3,       8.1,       3.2,       4.7,      61.9,       4.1,       2.6,       6.2
¼ÓÃÊ,10-31,    1019.2,      11.2,      15.2,       6.9,       3.4,       3.6,      60.2,       4.2,       3.1,       6.1
¼ÓÃÊ,11-01,    1020.6,      11.1,      15.1,       7.0,       3.4,       6.1,      60.7,       4.0,       2.9,       5.5
¼ÓÃÊ,11-02,    1021.2,      11.1,      15.3,       6.9,       3.1,       7.2,      62.3,       3.6,       2.2,       5.6
¼ÓÃÊ,11-03,    1021.1,      12.3,      16.6,       7.7,       2.9,       0.4,      60.0,       3.3,       2.7,       6.7
¼ÓÃÊ,11-04,    1021.0,      12.3,      16.6,       7.8,       2.9,       1.5,      60.2,       4.3,       2.4,       6.1
¼ÓÃÊ,11-05,    1021.4,      12.0,      15.9,       8.1,       2.8,       2.2,      64.9,       4.5,       2.3,       5.1
¼ÓÃÊ,11-06,    1020.6,      11.7,      15.7,       7.9,       3.2,       3.0,      66.4,       4.1,       2.4,       5.5
¼ÓÃÊ,11-07,    1020.6,      11.6,      15.3,       7.3,       3.3,       1.8,      62.0,       4.3,       2.5,       5.0
¼ÓÃÊ,11-08,    1021.6,      10.3,      14.3,       6.3,       2.9,       3.3,      62.6,       4.3,       2.5,       5.7
¼ÓÃÊ,11-09,    1020.3,      10.5,      14.4,       6.6,       3.4,       2.9,      61.6,       5.7,       2.5,       4.0
¼ÓÃÊ,11-10,    1019.0,       9.4,      13.1,       5.9,       3.4,       2.6,      60.8,       4.4,       2.7,       5.2
¼ÓÃÊ,11-11,    1019.6,       9.5,      13.4,       5.6,       3.5,       1.7,      60.3,       4.3,       2.9,       5.7
¼ÓÃÊ,11-12,    1020.2,      10.1,      13.9,       6.0,       3.7,       2.9,      58.1,       4.5,       3.2,       5.1
¼ÓÃÊ,11-13,    1021.4,       9.4,      13.1,       5.9,       3.2,       2.4,      59.9,       4.4,       2.6,       5.5
¼ÓÃÊ,11-14,    1022.2,       9.1,      13.1,       5.0,       3.5,       3.7,      58.3,       3.9,       2.8,       6.0
¼ÓÃÊ,11-15,    1022.5,       8.7,      12.7,       4.8,       3.3,       4.1,      61.5,       4.7,       2.6,       5.2
¼ÓÃÊ,11-16,    1021.6,       8.5,      12.5,       4.7,       2.8,       4.2,      63.6,       5.4,       2.5,       4.1
¼ÓÃÊ,11-17,    1020.2,       8.0,      12.0,       4.1,       3.3,       1.0,      61.1,       4.5,       2.7,       5.4
¼ÓÃÊ,11-18,    1020.3,       7.2,      11.2,       3.6,       3.8,       3.3,      56.2,       3.2,       2.9,       6.1
¼ÓÃÊ,11-19,    1021.2,       7.0,      10.9,       3.2,       3.4,       3.3,      57.5,       4.0,       2.6,       5.5
¼ÓÃÊ,11-20,    1019.9,       7.6,      12.0,       3.1,       3.1,       1.0,      55.4,       3.4,       2.8,       5.6
¼ÓÃÊ,11-21,    1020.5,       6.8,      11.2,       2.7,       3.6,       0.5,      51.1,       3.1,       2.9,       6.3
¼ÓÃÊ,11-22,    1021.3,       6.8,      10.8,       2.9,       3.2,       2.4,      55.9,       4.1,       3.1,       5.2
¼ÓÃÊ,11-23,    1020.1,       7.0,      11.2,       2.8,       3.7,       0.1,      54.1,       3.4,       3.5,       6.5
¼ÓÃÊ,11-24,    1020.4,       6.7,      10.4,       2.4,       3.8,       0.9,      52.5,       3.5,       3.1,       5.6
¼ÓÃÊ,11-25,    1021.4,       6.1,      10.0,       2.1,       3.6,       1.3,      54.4,       3.7,       2.9,       5.9
¼ÓÃÊ,11-26,    1020.9,       6.3,      10.2,       2.7,       3.4,       0.9,      55.5,       3.4,       2.8,       6.2
¼ÓÃÊ,11-27,    1020.8,       5.7,      10.2,       1.0,       3.5,       2.0,      52.2,       3.1,       3.1,       6.7
¼ÓÃÊ,11-28,    1021.9,       4.7,       8.5,       0.7,       3.9,       0.6,      51.8,       3.2,       2.9,       5.6
¼ÓÃÊ,11-29,    1021.9,       4.7,       8.5,       1.1,       3.9,       3.5,      51.7,       2.6,       2.9,       6.4
¼ÓÃÊ,11-30,    1020.9,       5.0,       9.3,       1.1,       4.0,       1.0,      53.3,       3.5,       3.2,       5.8
¼ÓÃÊ,12-01,    1020.7,       4.6,       8.7,       0.5,       3.7,       2.3,      54.0,       3.5,       2.8,       5.7
¼ÓÃÊ,12-02,    1021.1,       4.6,       8.8,       0.6,       3.8,       1.5,      54.4,       3.3,       2.6,       6.1
¼ÓÃÊ,12-03,    1021.6,       4.6,       9.3,       0.1,       3.4,       0.4,      49.7,       2.7,       2.7,       6.8
¼ÓÃÊ,12-04,    1020.3,       5.1,       9.0,       0.8,       3.7,       0.5,      51.1,       3.5,       2.6,       6.1
¼ÓÃÊ,12-05,    1020.6,       4.3,       8.4,       0.3,       3.7,       1.6,      53.7,       3.1,       2.7,       6.3
¼ÓÃÊ,12-06,    1022.2,       3.9,       7.9,       0.3,       3.3,       1.5,      56.1,       3.9,       2.4,       5.2
¼ÓÃÊ,12-07,    1020.8,       4.8,       8.6,       1.4,       3.5,       2.2,      55.0,       3.6,       2.5,       5.4
¼ÓÃÊ,12-08,    1021.0,       4.7,       8.6,       0.7,       3.5,       2.4,      50.5,       3.2,       2.7,       6.0
¼ÓÃÊ,12-09,    1021.3,       4.1,       8.3,       0.3,       3.6,       0.3,      50.8,       2.7,       2.6,       6.7
¼ÓÃÊ,12-10,    1020.4,       4.2,       8.1,       0.1,       3.4,       1.8,      56.1,       4.0,       2.5,       5.3
¼ÓÃÊ,12-11,    1021.0,       3.2,       6.9,      -0.3,       3.8,       2.0,      55.8,       3.8,       2.5,       5.2
¼ÓÃÊ,12-12,    1022.2,       2.5,       6.7,      -1.7,       3.8,       1.0,      51.7,       2.7,       2.5,       6.4
¼ÓÃÊ,12-13,    1022.0,       3.2,       7.1,      -0.8,       3.5,       0.1,      52.0,       3.8,       2.2,       5.4
¼ÓÃÊ,12-14,    1021.5,       2.6,       6.6,      -1.3,       4.1,       1.2,      50.7,       3.0,       2.6,       6.4
¼ÓÃÊ,12-15,    1023.1,       2.0,       6.2,      -1.7,       3.4,       0.7,      49.2,       2.2,       2.5,       6.8
¼ÓÃÊ,12-16,    1022.0,       2.9,       7.0,      -1.0,       3.4,       0.7,      51.5,       3.1,       2.6,       6.0
¼ÓÃÊ,12-17,    1022.5,       2.4,       6.6,      -1.5,       3.2,       1.5,      49.5,       2.9,       2.7,       6.0
¼ÓÃÊ,12-18,    1022.6,       2.3,       6.0,      -1.3,       3.6,       2.0,      50.9,       3.0,       2.8,       6.2
¼ÓÃÊ,12-19,    1022.9,       2.2,       6.4,      -1.2,       3.5,       3.8,      51.8,       3.2,       2.4,       5.9
¼ÓÃÊ,12-20,    1023.0,       3.0,       7.0,      -0.5,       3.4,       0.5,      50.8,       3.1,       2.7,       6.0
¼ÓÃÊ,12-21,    1022.6,       2.4,       6.8,      -1.7,       3.4,       0.7,      50.5,       3.1,       2.6,       6.5
¼ÓÃÊ,12-22,    1020.8,       2.2,       6.0,      -1.7,       3.7,       0.7,      51.2,       4.1,       2.5,       5.7
¼ÓÃÊ,12-23,    1020.5,       1.5,       5.3,      -2.2,       3.6,       2.2,      53.0,       3.5,       2.2,       5.4
¼ÓÃÊ,12-24,    1021.0,       2.0,       5.9,      -1.8,       3.9,       1.3,      51.2,       3.6,       2.1,       5.7
